"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WD","Walker & Dunlop, Inc.","58.54","1814434304.12","n/a","2010","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wd",
"WMT","Walmart Inc.","87.29","257721850709.12","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/wmt",
"DIS","Walt Disney Company (The)","99.23","149209717781.17","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/dis",
"HCC","Warrior Met Coal, Inc.","22.57","1202630487.9","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/hcc",
"WPG","Washington Prime Group Inc.","6.85","1274034925","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/wpg",
"WPG^H","Washington Prime Group Inc.","21.96","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wpg^h",
"WPG^I","Washington Prime Group Inc.","20","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wpg^i",
"WRE","Washington Real Estate Investment Trust","28.86","2268927918.66","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wre",
"WCN","Waste Connections, Inc.","73.3","19312148692","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","82.3","35494657892.2","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/wm",
"WAT","Waters Corporation","190.5","14914941087","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/wat",
"WSO","Watsco, Inc.","169.99","6341838008.76","n/a","n/a","Consumer Durables","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wso",
"WSO.B","Watsco, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wso.b",
"WTS","Watts Water Technologies, Inc.","75.3","2568289629.6","n/a","1986","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wts",
"W","Wayfair Inc.","66.61","5917307676.25","n/a","2014","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/w",
"WFT","Weatherford International plc","2.95","2931358360","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/wft",
"WBS","Webster Financial Corporation","60.73","5588131680","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wbs",
"WBS^F","Webster Financial Corporation","23.68","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wbs^f",
"WEC","WEC Energy Group, Inc.","64.47","20342786951.76","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/wec",
"WTW","Weight Watchers International Inc","70.2","4649796894.6","n/a","2001","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/wtw",
"WRI","Weingarten Realty Investors","27.95","3596963284.85","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/wri",
"WMK","Weis Markets, Inc.","46.01","1237597362.43","n/a","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/wmk",
"WBT","Welbilt, Inc.","19.4","2713314652","n/a","2016","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wbt",
"WCG","WellCare Health Plans, Inc.","209.22","9359499590.1","n/a","2004","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/wcg",
"WFC","Wells Fargo & Company","52.36","255196486705.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wfc",
"WFC.WS","Wells Fargo & Company","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc.ws",
"WFC^J","Wells Fargo & Company","25.92","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^j",
"WFC^L","Wells Fargo & Company","1280","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^l",
"WFC^N","Wells Fargo & Company","24.46","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^n",
"WFC^O","Wells Fargo & Company","24.42","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^o",
"WFC^P","Wells Fargo & Company","24.47","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^p",
"WFC^Q","Wells Fargo & Company","25.78","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^q",
"WFC^R","Wells Fargo & Company","27.32","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^r",
"WFC^T","Wells Fargo & Company","25.41","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^t",
"WFC^V","Wells Fargo & Company","25.71","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^v",
"WFC^W","Wells Fargo & Company","24.96","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^w",
"WFC^X","Wells Fargo & Company","24.67","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^x",
"WFC^Y","Wells Fargo & Company","24.72","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^y",
"WFE^A","Wells Fargo & Company","25.98","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfe^a",
"EOD","Wells Fargo Global Dividend Opportunity Fund","5.87","266695038.29","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/eod",
"WELL","Welltower Inc.","52.88","19669651341.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/well",
"WELL^I","Welltower Inc.","56.47","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/well^i",
"WAIR","Wesco Aircraft Holdings, Inc.","9.9","985181719.5","n/a","2011","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/wair",
"WCC","WESCO International, Inc.","59.1","2780236453.8","n/a","1999","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/wcc",
"WST","West Pharmaceutical Services, Inc.","88.94","6577221684.68","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/wst",
"WR","Westar Energy, Inc.","54.28","7720409248.36","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/wr",
"WAL","Western Alliance Bancorporation","59.85","6335780850","n/a","2005","Finance","Major Banks","https://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","25.7","0","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/wala",
"WEA","Western Asset Bond Fund","12.75","151785562.5","n/a","2002","n/a","n/a","https://www.nasdaq.com/symbol/wea",
"TLI","Western Asset Corporate Loan Fund Inc","10.47","104060932.14","n/a","1998","n/a","n/a","https://www.nasdaq.com/symbol/tli",
"EMD","Western Asset Emerging Markets Debt Fund Inc","14.21","863200830.52","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emd",
"GDO","Western Asset Global Corporate Defined Opportunity Fund Inc.","16.65","248759991","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/gdo",
"EHI","Western Asset Global High Income Fund Inc","9.43","426633663.1","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/ehi",
"HIX","Western Asset High Income Fund II Inc.","6.54","563773218.24","n/a","1998","n/a","n/a","https://www.nasdaq.com/symbol/hix",
"HIO","Western Asset High Income Opportunity Fund, Inc.","4.82","622899257.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hio",
"HYI","Western Asset High Yield Defined Opportunity Fund Inc.","14.71","335143372.7","n/a","2010","n/a","n/a","https://www.nasdaq.com/symbol/hyi",
"SBI","Western Asset Intermediate Muni Fund Inc","8.656","121896518.64","n/a","1992","n/a","n/a","https://www.nasdaq.com/symbol/sbi",
"IGI","Western Asset Investment Grade Defined Opportunity Trust Inc.","20.7834","224737928.9892","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/igi",
"PAI","Western Asset Investment Grade Income Fund Inc.","13.85","131338178.85","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pai",
"MMU","Western Asset Managed Municipals Fund, Inc.","12.78","552121572.78","n/a","1992","n/a","n/a","https://www.nasdaq.com/symbol/mmu",
"WMC","Western Asset Mortgage Capital Corporation","10","416163790","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/wmc",
"DMO","Western Asset Mortgage Defined Opportunity Fund Inc","24.98","261040575.34","n/a","2010","n/a","n/a","https://www.nasdaq.com/symbol/dmo",
"MTT","Western Asset Municipal Defined Opportunity Trust Inc","21.75","264378579.75","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/mtt",
"MHF","Western Asset Municipal High Income Fund, Inc.","7.22","156189783.48","n/a","1988","n/a","n/a","https://www.nasdaq.com/symbol/mhf",
"MNP","Western Asset Municipal Partners Fund, Inc.","14.02","136261263.26","n/a","1993","n/a","n/a","https://www.nasdaq.com/symbol/mnp",
"GFY","Western Asset Variable Rate Strategic Fund Inc.","16.88","78802710.16","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/gfy",
"WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2","11.32","692604396.88","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/wiw",
"WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd","11.49","334965913.29","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/wia",
"WGP","Western Gas Equity Partners, LP","34.11","7467809439.51","n/a","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wgp",
"WES","Western Gas Partners, LP","47.52","7893422792.64","n/a","2008","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wes",
"WU","Western Union Company (The)","19.34","8908111607.76","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wu",
"WAB","Westinghouse Air Brake Technologies Corporation","89.37","8590498568.28","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/wab",
"WLK","Westlake Chemical Corporation","107.57","13940262535.75","n/a","2004","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","22.55","726950348.3","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wlkp",
"WMLP","Westmoreland Resource Partners, LP","1.03","1323385.2","n/a","2015","Energy","Coal Mining","https://www.nasdaq.com/symbol/wmlp",
"WBK","Westpac Banking Corporation","21.5","72802497297.5","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wbk",
"WRK","Westrock Company","60.79","15509180846.67","n/a","2015","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/wrk",
"WHG","Westwood Holdings Group Inc","59.38","533581851.3","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/whg",
"WEX","WEX Inc.","161.52","6957706265.76","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wex",
"WY","Weyerhaeuser Company","37","27997026023","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/wy",
"WGL","WGL Holdings Inc","85.48","4390182877.36","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/wgl",
"WPM","Wheaton Precious Metals Corp.","21.35","9452163997.15","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wpm",
"WHR","Whirlpool Corporation","157.75","11167847045.75","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/whr",
"WTM","White Mountains Insurance Group, Ltd.","867.17","3254840213.85","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wtm",
"WSR","Whitestone REIT","11.02","432255609.94","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/wsr",
"WLL","Whiting Petroleum Corporation","40.34","3724518055.08","n/a","2003","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wll",
"WOW","WideOpenWest, Inc.","6.51","552249464.97","n/a","2017","Consumer Services","Television Services","https://www.nasdaq.com/symbol/wow",
"WRD","WildHorse Resource Development Corporation","25.54","2586729050.28","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wrd",
"WMB","Williams Companies, Inc. (The)","25.56","21153522251.52","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners LP","36.33","35445493871.13","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/wpz",
"WSM","Williams-Sonoma, Inc.","49.18","4094763488.28","n/a","n/a","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/wsm",
"WGO","Winnebago Industries, Inc.","37.75","1195142085.75","n/a","n/a","Consumer Non-Durables","Homebuilding","https://www.nasdaq.com/symbol/wgo",
"WIT","Wipro Limited","4.75","21373833770.5","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wit",
"WNS","WNS (Holdings) Limited","48.98","2463790882.44","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wns",
"WWW","Wolverine World Wide, Inc.","30.02","2859350903.96","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/www",
"WF","Woori Bank","44.43","9971146857.06","n/a","2014","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wf",
"WK","Workiva Inc.","22.4","956677321.6","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/wk",
"INT","World Fuel Services Corporation","21.97","1487353621","n/a","n/a","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/int",
"WWE","World Wrestling Entertainment, Inc.","40.3","3109133957.8","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/wwe",
"WP","Worldpay, Inc.","80.41","25141640232.39","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wp",
"WOR","Worthington Industries, Inc.","45.63","2767023687.87","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/wor",
"WPP","WPP plc","78.93","19984012181.46","n/a","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/wpp",
"WPX","WPX Energy, Inc.","16.99","6786878782.58","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wpx",
"WPXP","WPX Energy, Inc.","71.0137","0","n/a","2015","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wpxp",
"WYN","Wyndham Worldwide Corp","115.75","11559760007.75","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/wyn",
"XFLT","XAI Octagon Floating Rate & Alternative Income Term Trust","9.08","75799758.28","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/xflt",
"XHR","Xenia Hotels & Resorts, Inc.","20.64","2205162924.96","n/a","2015","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/xhr",
"XRM","Xerium Technologies, Inc.","6.61","108190781.23","n/a","2005","Basic Industries","Textiles","https://www.nasdaq.com/symbol/xrm",
"XRX","Xerox Corporation","31.28","7966186235.44","n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/xrx",
"XIN","Xinyuan Real Estate Co Ltd","5.08","330113751.76","n/a","2007","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/xin",
"XL","XL Group Ltd.","55.8","14379416823.6","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/xl",
"XOXO","XO Group, Inc.","21.3","551968221.3","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/xoxo",
"XPO","XPO Logistics, Inc.","98.02","11820974203.48","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/xpo",
"XYL","Xylem Inc.","73.71","13261730866.02","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/xyl",
"AUY","Yamana Gold Inc.","3.01","2855160344.54","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/auy",
"YELP","Yelp Inc.","44.38","3710569860.9","n/a","2012","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/yelp",
"YEXT","Yext, Inc.","13.24","1246865176.68","n/a","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/yext",
"YGE","Yingli Green Energy Holding Company Limited","1.88","34171588.76","n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/yge",
"YRD","Yirendai Ltd.","35.16","2101026234","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/yrd",
"YPF","YPF Sociedad Anonima","22.01","8656814573.93","n/a","1993","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/ypf",
"YUMC","Yum China Holdings, Inc.","42.05","16228210502.4","n/a","2016","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/yumc",
"YUM","Yum! Brands, Inc.","87.05","28587220000","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/yum",
"ZAYO","Zayo Group Holdings, Inc.","36.89","9151084464.55","n/a","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/zayo",
"ZEN","Zendesk, Inc.","48.47","5053193415.74","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/zen",
"ZBH","Zimmer Biomet Holdings, Inc.","116.92","23756118244.08","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/zbh",
"ZB^A","Zions Bancorporation","23.6727","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/zb^a",
"ZB^G","Zions Bancorporation","26.65","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/zb^g",
"ZB^H","Zions Bancorporation","25.05","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/zb^h",
